id,player_name,p_code,nationality,c_code,player_url,created_at,updated_at,gender
802,Anna Ivan,annaivan,United States,USA,/profile-bio/women/Anna_Ivan/,,2016-01-12 00:31:48.43751,F
970,Aki Rahunen,arahu,FIN,FIN,/profile-bio/men/Aki_Rahunen/,,2016-01-12 00:31:55.146869,M
209,Amy Schwartz,aschw,United States,USA,/profile-bio/women/Amy_Schwartz/,,2016-01-12 00:31:27.565185,F
436,Alison Scott,ascot,Australia,AUS,/profile-bio/women/Alison_Scott/,,2016-01-12 00:31:35.450805,F
1498,Amanda Coetzer,acoet,South Africa,ZAF,/profile-bio/women/Amanda_Coetzer/,,2016-01-12 00:32:14.364804,F
1477,Alexander Reichel,areic,USA,USA,/profile-bio/men/Alexander_Reichel/,,2016-01-12 00:32:13.524164,M
1472,Arantxa Sanchez-Vicario,asanc,Spain,ESP,/profile-bio/women/Arantxa_Sanchez-Vicario/,,2016-01-12 00:32:13.356032,F
1442,David Engel,denge,SWE,SWE,/profile-bio/men/David_Engel/,,2016-01-12 00:32:12.323898,M
1448,David Witt,dwitt,USA,USA,/profile-bio/men/David_Witt/,,2016-01-12 00:32:12.564125,M
1510,Elise Burgin,eburg,United States,USA,/profile-bio/women/Elise_Burgin/,,2016-01-12 00:32:14.748518,F
1441,Elizabeth Minter,emint,Australia,AUS,/profile-bio/women/Elizabeth_Minter/,,2016-01-12 00:32:12.299972,F
1454,Fernando Meligeni,fmeli,BRA,BRA,/profile-bio/men/Fernando_Meligeni/,,2016-01-12 00:32:12.792078,M
1437,Francesca Romano,froma,Italy,ITA,/profile-bio/women/Francesca_Romano/,,2016-01-12 00:32:12.156344,F
1486,Jill Smoller,jsmol,United States,USA,/profile-bio/women/Jill_Smoller/,,2016-01-12 00:32:13.932175,F
1421,Jonathan Stark,jstar,USA,USA,/profile-bio/men/Jonathan_Stark/,,2016-01-12 00:32:11.507671,M
1463,Jane Taylor,jtayl,Australia,AUS,/profile-bio/women/Jane_Taylor/,,2016-01-12 00:32:13.103959,F
1505,Michael Brown,mibrow,AUS,AUS,/profile-bio/men/Michael_Brown/,,2016-01-12 00:32:14.592232,M
1471,Michael Robertson,mrobe,USA,USA,/profile-bio/men/Michael_Robertson/,,2016-01-12 00:32:13.320101,M
1492,Omar Camporese,ocamp,ITA,ITA,/profile-bio/men/Omar_Camporese/,,2016-01-12 00:32:14.148223,M
1499,Paul Chamberlin,pcham,USA,USA,/profile-bio/men/Paul_Chamberlin/,,2016-01-12 00:32:14.388393,M
1424,Patricia Tarabini,ptara,Argentina,ARG,/profile-bio/women/Patricia_Tarabini/,,2016-01-12 00:32:11.61591,F
1434,Stephen Botfield,sbotf,GBR,GBR,/profile-bio/men/Stephen_Botfield/,,2016-01-12 00:32:12.024087,M
1512,Tomas Carbonell,tcarb,ESP,ESP,/profile-bio/men/Tomas_Carbonell/,,2016-01-12 00:32:14.844618,M
1419,Thomas Hogstedt,thogs,SWE,SWE,/profile-bio/men/Thomas_Hogstedt/,,2016-01-12 00:32:11.435727,M
1488,Vincenzo Santopadre,vsant,ITA,ITA,/profile-bio/men/Vincenzo_Santopadre/,,2016-01-12 00:32:14.004529,M
1542,Ann Henricksson,ahenr,United States,USA,/profile-bio/women/Ann_Henricksson/,,2016-01-12 00:32:16.044722,F
1600,Andrea Leand,alean,United States,USA,/profile-bio/women/Andrea_Leand/,,2016-01-12 00:32:18.16904,F
1516,Agnes Zugasti,azuga,France,FRA,/profile-bio/women/Agnes_Zugasti/,,2016-01-12 00:32:15.096875,F
1575,Conchita Martinez,cmart,Spain,ESP,/profile-bio/women/Conchita_Martinez/,,2016-01-12 00:32:17.281197,F
1576,Chris Wilkinson,cwilk,GBR,GBR,/profile-bio/men/Chris_Wilkinson/,,2016-01-12 00:32:17.317187,M
1601,David Pate,dpate,USA,USA,/profile-bio/men/David_Pate/,,2016-01-12 00:32:18.205024,M
1537,Derrick Rostagno,drost,USA,USA,/profile-bio/men/Derrick_Rostagno/,,2016-01-12 00:32:15.888544,M
1610,David Wheaton,dwhea,USA,USA,/profile-bio/men/David_Wheaton/,,2016-01-12 00:32:18.541184,M
1562,Eric Jelen,ejele,GER,DEU,/profile-bio/men/Eric_Jelen/,,2016-01-12 00:32:16.7166,M
1514,Francisco Clavet,fclav,ESP,ESP,/profile-bio/men/Francisco_Clavet/,,2016-01-12 00:32:14.957011,M
1577,Jessica Emmons,jemmo,United States,USA,/profile-bio/women/Jessica_Emmons/,,2016-01-12 00:32:17.353075,F
1594,John Fitzgerald,jfitz,AUS,AUS,/profile-bio/men/John_Fitzgerald/,,2016-01-12 00:32:18.000935,M
1582,Jaroslav Navratil,jnavr,CZE,CZE,/profile-bio/men/Jaroslav_Navratil/,,2016-01-12 00:32:17.545042,M
1540,Joakim Nystrom,jnyst,SWE,SWE,/profile-bio/men/Joakim_Nystrom/,,2016-01-12 00:32:15.96059,M
1595,James Turner,jturn,GBR,GBR,/profile-bio/men/James_Turner/,,2016-01-12 00:32:18.024936,M
1586,Jens Woehrmann,jwoeh,GER,DEU,/profile-bio/men/Jens_Woehrmann/,,2016-01-12 00:32:17.701059,M
1579,Katerina Maleeva,kmale,Bulgaria,BGR,/profile-bio/women/Katerina_Maleeva/,,2016-01-12 00:32:17.425014,F
1544,Katja Oeljeklaus,koelj,Germany,DEU,/profile-bio/women/Katja_Oeljeklaus/,,2016-01-12 00:32:16.116678,F
1535,Lise Gregory,ligreg,South Africa,ZAF,/profile-bio/women/Lise_Gregory/,,2016-01-12 00:32:15.840705,F
1526,Mike Bauer,mbaue,USA,USA,/profile-bio/men/Mike_Bauer/,,2016-01-12 00:32:15.516806,M
1561,Monique Javer,mjave,United Kingdom,GBR,/profile-bio/women/Monique_Javer/,,2016-01-12 00:32:16.692719,F
1596,Marc-Kevin Goellner,mkgoe,GER,DEU,/profile-bio/men/Marc-Kevin_Goellner/,,2016-01-12 00:32:18.048988,M
1538,Peter Doohan,pdooh,AUS,AUS,/profile-bio/men/Peter_Doohan/,,2016-01-12 00:32:15.912573,M
1560,Stefan Edberg,sedbe,SWE,SWE,/profile-bio/men/Stefan_Edberg/,,2016-01-12 00:32:16.656628,M
1583,Susan Sloane-Lundy,ssloa,United States,USA,/profile-bio/women/Susan_Sloane-Lundy/,,2016-01-12 00:32:17.581033,F
1522,Simon Youl,syoul,AUS,AUS,/profile-bio/men/Simon_Youl/,,2016-01-12 00:32:15.348501,M
1569,Thierry Guardiola,tguar,FRA,FRA,/profile-bio/men/Thierry_Guardiola/,,2016-01-12 00:32:17.004974,M
1528,Younes El Aynaoui,yelay,MAR,MAR,/profile-bio/men/Younes_El_Aynaoui/,,2016-01-12 00:32:15.588578,M
1543,Yannick Noah,ynoah,FRA,FRA,/profile-bio/men/Yannick_Noah/,,2016-01-12 00:32:16.080644,M
1652,Andrea Tiezzi,atiez,Argentina,ARG,/profile-bio/women/Andrea_Tiezzi/,,2016-01-12 00:32:20.341278,F
1675,Brad Drewett,bdrew,AUS,AUS,/profile-bio/men/Brad_Drewett/,,2016-01-12 00:32:21.169945,M
1682,Brent Larkham,blark,AUS,AUS,/profile-bio/men/Brent_Larkham/,,2016-01-12 00:32:21.42179,M
1639,Diego Perez,diepere,URU,URY,/profile-bio/men/Diego_Perez/,,2016-01-12 00:32:19.873355,M
1683,Eugenia Maniokova,emani,Russia,RUS,/profile-bio/women/Eugenia_Maniokova/,,2016-01-12 00:32:21.457787,F
1633,Jennifer Capriati,jcapr,United States,USA,/profile-bio/women/Jennifer_Capriati/,,2016-01-12 00:32:19.633478,F
1693,Jonna Jonerup,jjone,Sweden,SWE,/profile-bio/women/Jonna_Jonerup/,,2016-01-12 00:32:21.878169,F
1666,Maya Kidowaki,mkido,Japan,JPN,/profile-bio/women/Maya_Kidowaki/,,2016-01-12 00:32:20.833594,F
1665,Michael Kures,mkure,USA,USA,/profile-bio/men/Michael_Kures/,,2016-01-12 00:32:20.797617,M
1677,Michiel Schapers,mscha,NED,NLD,/profile-bio/men/Michiel_Schapers/,,2016-01-12 00:32:21.241736,M
1678,Marian Vajda,mvajd,SVK,SVK,/profile-bio/men/Marian_Vajda/,,2016-01-12 00:32:21.277509,M
1625,Nathalie Herreman,nherr,France,FRA,/profile-bio/women/Nathalie_Herreman/,,2016-01-12 00:32:19.35739,F
1659,Shelby Cannon,scann,USA,USA,/profile-bio/men/Shelby_Cannon/,,2016-01-12 00:32:20.581725,M
1689,Sebastien Lareau,slare,CAN,CAN,/profile-bio/men/Sebastien_Lareau/,,2016-01-12 00:32:21.673573,M
1664,Sandra Wasserman,swass,Belgium,BEL,/profile-bio/women/Sandra_Wasserman/,,2016-01-12 00:32:20.749609,F
1614,Yukie Koizumi,ykoiz,Japan,JPN,/profile-bio/women/Yukie_Koizumi/,,2016-01-12 00:32:18.925318,F
1721,Andrea Betzner,abetz,Germany,DEU,/profile-bio/women/Andrea_Betzner/,,2016-01-12 00:32:22.873923,F
1716,Anders Jarryd,ajarr,SWE,SWE,/profile-bio/men/Anders_Jarryd/,,2016-01-12 00:32:22.69363,M
1713,Andrew Sznajder,aszna,CAN,CAN,/profile-bio/men/Andrew_Sznajder/,,2016-01-12 00:32:22.597815,M
1759,Barry Moir,bmoir,RSA,ZAF,/profile-bio/men/Barry_Moir/,,2016-01-12 00:32:24.446153,M
1753,Debbie Graham,dgrah,United States,USA,/profile-bio/women/Debbie_Graham/,,2016-01-12 00:32:24.254143,F
1767,Erika De Lone,edelo,United States,USA,/profile-bio/women/Erika_De_Lone/,,2016-01-12 00:32:24.746273,F
1764,Eva Krapl,ekrap,Switzerland,CHE,/profile-bio/women/Eva_Krapl/,,2016-01-12 00:32:24.626148,F
1762,Jenny Byrne,jbyrn,Australia,AUS,/profile-bio/women/Jenny_Byrne/,,2016-01-12 00:32:24.554219,F
1777,Justine Hodder,jhodd,Australia,AUS,/profile-bio/women/Justine_Hodder/,,2016-01-12 00:32:25.082549,F
1714,Joannette Kruger,jkrug,South Africa,ZAF,/profile-bio/women/Joannette_Kruger/,,2016-01-12 00:32:22.633666,F
1774,Jim Pugh,jpugh,USA,USA,/profile-bio/men/Jim_Pugh/,,2016-01-12 00:32:24.986375,M
1705,Karim Alami,kalam,MAR,MAR,/profile-bio/men/Karim_Alami/,,2016-01-12 00:32:22.322007,M
1738,Kevin Curren,kcurr,USA,USA,/profile-bio/men/Kevin_Curren/,,2016-01-12 00:32:23.486114,M
1757,Mark Kaplan,mkapl,RSA,ZAF,/profile-bio/men/Mark_Kaplan/,,2016-01-12 00:32:24.385908,M
1707,Martina Pawlik,mpawl,Germany,DEU,/profile-bio/women/Martina_Pawlik/,,2016-01-12 00:32:22.393702,F
1720,Mario Rincon,mrinc,COL,COL,/profile-bio/men/Mario_Rincon/,,2016-01-12 00:32:22.838049,M
1746,Molly Van Nostrand,mvann,United States,USA,/profile-bio/women/Molly_Van_Nostrand/,,2016-01-12 00:32:24.002209,F
1731,Michael Westphal,mwest,GER,DEU,/profile-bio/men/Michael_Westphal/,,2016-01-12 00:32:23.222121,M
1702,Pablo Albano,palba,ARG,ARG,/profile-bio/men/Pablo_Albano/,,2016-01-12 00:32:22.201704,M
1699,Paul Annacone,panna,USA,USA,/profile-bio/men/Paul_Annacone/,,2016-01-12 00:32:22.105643,M
1723,Pete Sampras,psamp,USA,USA,/profile-bio/men/Pete_Sampras/,,2016-01-12 00:32:22.933694,M
1724,Roberto Azar,razar,ARG,ARG,/profile-bio/men/Roberto_Azar/,,2016-01-12 00:32:22.970153,M
1727,Roberto Jabali,rjaba,BRA,BRA,/profile-bio/men/Roberto_Jabali/,,2016-01-12 00:32:23.06581,M
1765,Robbie Weiss,rweis,USA,USA,/profile-bio/men/Robbie_Weiss/,,2016-01-12 00:32:24.662237,M
1776,Stephane Grenier,sgren,FRA,FRA,/profile-bio/men/Stephane_Grenier/,,2016-01-12 00:32:25.058461,M
1730,Silvia La Fratta,slafr,Italy,ITA,/profile-bio/women/Silvia_La_Fratta/,,2016-01-12 00:32:23.173723,F
1744,Sandon Stolle,sstol,AUS,AUS,/profile-bio/men/Sandon_Stolle/,,2016-01-12 00:32:23.930485,M
1704,Tom Nijssen,tnijs,NED,NLD,/profile-bio/men/Tom_Nijssen/,,2016-01-12 00:32:22.285851,M
1804,Aaron Krickstein,akric,USA,USA,/profile-bio/men/Aaron_Krickstein/,,2016-01-12 00:32:26.054422,M
1854,Andrei Pavel,apave,ROU,ROM,/profile-bio/men/Andrei_Pavel/,,2016-01-12 00:32:27.758664,M
1798,Claire Wegink,cwegi,Netherlands,NLD,/profile-bio/women/Claire_Wegink/,,2016-01-12 00:32:25.838499,F
1849,Dianne Balestrat,dbale,Australia,AUS,/profile-bio/women/Dianne_Balestrat/,,2016-01-12 00:32:27.602728,F
1835,Danielle Jones,djone,Australia,AUS,/profile-bio/women/Danielle_Jones/,,2016-01-12 00:32:27.110926,F
1814,Elizabeth Galphin,egalp,United States,USA,/profile-bio/women/Elizabeth_Galphin/,,2016-01-12 00:32:26.306395,F
1830,Jimmy Arias,jaria,USA,USA,/profile-bio/men/Jimmy_Arias/,,2016-01-12 00:32:26.810762,M
1807,Jennifer Goodling,jegood,United States,USA,/profile-bio/women/Jennifer_Goodling/,,2016-01-12 00:32:26.138363,F
1800,Kyoko Nagatsuka,knaga,Japan,JPN,/profile-bio/women/Kyoko_Nagatsuka/,,2016-01-12 00:32:25.922426,F
1791,Kumiko Okamoto,kokam,Japan,JPN,/profile-bio/women/Kumiko_Okamoto/,,2016-01-12 00:32:25.598211,F
1860,Nicolas Pereira,npere,VEN,VEN,/profile-bio/men/Nicolas_Pereira/,,2016-01-12 00:32:28.011159,M
1808,Paul Vojtischek,pvojt,GER,DEU,/profile-bio/men/Paul_Vojtischek/,,2016-01-12 00:32:26.162412,M
1827,Ralph Kok,rkok,NED,NLD,/profile-bio/men/Ralph_Kok/,,2016-01-12 00:32:26.702794,M
1847,Sandra Cecchini,scecc,Italy,ITA,/profile-bio/women/Sandra_Cecchini/,,2016-01-12 00:32:27.530821,F
1825,Stephane Huet,shuet,FRA,FRA,/profile-bio/men/Stephane_Huet/,,2016-01-12 00:32:26.618406,M
1836,Tarik Benhabiles,tbenh,FRA,FRA,/profile-bio/men/Tarik_Benhabiles/,,2016-01-12 00:32:27.147029,M
1838,Tomas Nydahl,tnyda,SWE,SWE,/profile-bio/men/Tomas_Nydahl/,,2016-01-12 00:32:27.206673,M
1815,Vicki Nelson-Dunbar,vnels,United States,USA,/profile-bio/women/Vicki_Nelson-Dunbar/,,2016-01-12 00:32:26.330453,F
1923,Albert Chang,achan,CAN,CAN,/profile-bio/men/Albert_Chang/,,2016-01-12 00:32:30.195266,M
1867,Agustin Garizzio,agari,ARG,ARG,/profile-bio/men/Agustin_Garizzio/,,2016-01-12 00:32:28.262767,M
1903,Brian Joelson,bjoel,USA,USA,/profile-bio/men/Brian_Joelson/,,2016-01-12 00:32:29.595006,M
1886,Barbara Potter,bpott,United States,USA,/profile-bio/women/Barbara_Potter/,,2016-01-12 00:32:28.983154,F
1921,Emanuela Zardo,ezard,Switzerland,CHE,/profile-bio/women/Emanuela_Zardo/,,2016-01-12 00:32:30.123475,F
1898,Goran Ivanisevic,givan,CRO,HRV,/profile-bio/men/Goran_Ivanisevic/,,2016-01-12 00:32:29.463334,M
1913,Ines Gorrochategui,igorr,Argentina,ARG,/profile-bio/women/Ines_Gorrochategui/,,2016-01-12 00:32:29.847061,F
1942,Jan Apell,japel,SWE,SWE,/profile-bio/men/Jan_Apell/,,2016-01-12 00:32:30.927289,M
1941,Jacco Eltingh,jelti,NED,NLD,/profile-bio/men/Jacco_Eltingh/,,2016-01-12 00:32:30.891594,M
1874,Jim Grabb,jgrab,USA,USA,/profile-bio/men/Jim_Grabb/,,2016-01-12 00:32:28.466882,M
1934,John Ross,jross,USA,USA,/profile-bio/men/John_Ross/,,2016-01-12 00:32:30.555299,M
1884,Leif Shiras,lshir,USA,USA,/profile-bio/men/Leif_Shiras/,,2016-01-12 00:32:28.911203,M
1915,Magnus Larsson,mlars,SWE,SWE,/profile-bio/men/Magnus_Larsson/,,2016-01-12 00:32:29.907331,M
1939,Richard Schmidt,rschm,USA,USA,/profile-bio/men/Richard_Schmidt/,,2016-01-12 00:32:30.723359,M
1873,Sandra Cacic,scaci,United States,USA,/profile-bio/women/Sandra_Cacic/,,2016-01-12 00:32:28.442977,F
1872,Sergio Cortes,scort,CHI,CHL,/profile-bio/men/Sergio_Cortes/,,2016-01-12 00:32:28.418922,M
1902,Stefano Pescosolido,spesc,ITA,ITA,/profile-bio/men/Stefano_Pescosolido/,,2016-01-12 00:32:29.570937,M
1892,Udo Riglewski,urigl,GER,DEU,/profile-bio/men/Udo_Riglewski/,,2016-01-12 00:32:29.235218,M
2004,Barbara Romano,broma,Italy,ITA,/profile-bio/women/Barbara_Romano/,,2016-01-12 00:32:33.231897,F
1991,Claudine Toleafoa,ctole,New Zealand,NZL,/profile-bio/women/Claudine_Toleafoa/,,2016-01-12 00:32:32.763763,F
1990,Jay Berger,jberg,USA,USA,/profile-bio/men/Jay_Berger/,,2016-01-12 00:32:32.739636,M
1999,Mario Tabares,mataba,CUB,CUB,/profile-bio/men/Mario_Tabares/,,2016-01-12 00:32:33.051935,M
2011,Marianne Van Der Torre,mvand,Netherlands,NLD,/profile-bio/women/Marianne_Van_Der_Torre/,,2016-01-12 00:32:33.471913,F
1951,Milen Velev,mvele,BUL,BGR,/profile-bio/men/Milen_Velev/,,2016-01-12 00:32:31.287423,M
1967,Mark Woodforde,mwood,AUS,AUS,/profile-bio/men/Mark_Woodforde/,,2016-01-12 00:32:31.839465,M
1945,Masako Yanagi,myana,Japan,JPN,/profile-bio/women/Masako_Yanagi/,,2016-01-12 00:32:31.059367,F
2021,Pablo Campana,pcamp,ECU,ECU,/profile-bio/men/Pablo_Campana/,,2016-01-12 00:32:33.880167,M
1995,Ricki Osterthun,roste,GER,DEU,/profile-bio/men/Ricki_Osterthun/,,2016-01-12 00:32:32.896026,M
1966,Roger Rasheed,rrash,AUS,AUS,/profile-bio/men/Roger_Rasheed/,,2016-01-12 00:32:31.815445,M
1980,Sabine Auer,sauer,Germany,DEU,/profile-bio/women/Sabine_Auer/,,2016-01-12 00:32:32.367761,F
2013,Steve Guy,sguy,NZL,NZL,/profile-bio/men/Steve_Guy/,,2016-01-12 00:32:33.543849,M
2008,Shahar Perkiss,sperk,ISR,ISR,/profile-bio/men/Shahar_Perkiss/,,2016-01-12 00:32:33.375849,M
1961,Tim Mayotte,tmayo,USA,USA,/profile-bio/men/Tim_Mayotte/,,2016-01-12 00:32:31.647738,M
2056,Alexander Mronz,amron,GER,DEU,/profile-bio/men/Alexander_Mronz/,,2016-01-12 00:32:35.080326,M
2107,Brad Pearce,bpear,USA,USA,/profile-bio/men/Brad_Pearce/,,2016-01-12 00:32:37.01279,M
2049,Bong-Soo Kim,bskim,KOR,KOR,/profile-bio/men/Bong-Soo_Kim/,,2016-01-12 00:32:34.82813,M
2085,Cedric Pioline,cpiol,FRA,FRA,/profile-bio/men/Cedric_Pioline/,,2016-01-12 00:32:36.208433,M
2098,David Macpherson,dmacp,AUS,AUS,/profile-bio/men/David_Macpherson/,,2016-01-12 00:32:36.65252,M
2073,David Prinosil,dprin,GER,DEU,/profile-bio/men/David_Prinosil/,,2016-01-12 00:32:35.74064,M
2044,Eddie Edwards,eedwa,RSA,ZAF,/profile-bio/men/Eddie_Edwards/,,2016-01-12 00:32:34.684136,M
2080,Horst Skoff,hskof,AUT,AUT,/profile-bio/men/Horst_Skoff/,,2016-01-12 00:32:36.028477,M
2039,Jimmy Brown,jbrow,USA,USA,/profile-bio/men/Jimmy_Brown/,,2016-01-12 00:32:34.49204,M
2077,Julie Richardson,jrich,New Zealand,NZL,/profile-bio/women/Julie_Richardson/,,2016-01-12 00:32:35.920519,F
2095,Melissa Brown,mbrow,United States,USA,/profile-bio/women/Melissa_Brown/,,2016-01-12 00:32:36.544401,F
2048,Massimo Cierro,mcier,ITA,ITA,/profile-bio/men/Massimo_Cierro/,,2016-01-12 00:32:34.804223,M
2042,Maria Strandlund,mstra,Sweden,SWE,/profile-bio/women/Maria_Strandlund/,,2016-01-12 00:32:34.612241,F
2057,Pam Shriver,pshri,United States,USA,/profile-bio/women/Pam_Shriver/,,2016-01-12 00:32:35.128542,F
2052,Robin White,rwhit,United States,USA,/profile-bio/women/Robin_White/,,2016-01-12 00:32:34.91227,F
2099,Silke Frankl,sfran,Germany,DEU,/profile-bio/women/Silke_Frankl/,,2016-01-12 00:32:36.688838,F
2096,Sherri Norris,snorr,United States,USA,/profile-bio/women/Sherri_Norris/,,2016-01-12 00:32:36.580419,F
2061,Yone Kamio,ykami,Japan,JPN,/profile-bio/women/Yone_Kamio/,,2016-01-12 00:32:35.272297,F
2110,Agustin Moreno,amore,MEX,MEX,/profile-bio/men/Agustin_Moreno/,,2016-01-12 00:32:37.145216,M
2135,Charles Merzbacher,cmerz,USA,USA,/profile-bio/men/Charles_Merzbacher/,,2016-01-12 00:32:38.141015,M
2151,Christina Singer,csing,Germany,DEU,/profile-bio/women/Christina_Singer/,,2016-01-12 00:32:38.75342,F
2171,Dirk Dier,ddier,GER,DEU,/profile-bio/men/Dirk_Dier/,,2016-01-12 00:32:39.521419,M
2146,Frank Dennhardt,fdenh,GER,DEU,/profile-bio/men/Frank_Dennhardt/,,2016-01-12 00:32:38.524936,M
2162,Glenn Michibata,gmich,CAN,CAN,/profile-bio/men/Glenn_Michibata/,,2016-01-12 00:32:39.149164,M
2188,John Boytim,jboyt,USA,USA,/profile-bio/men/John_Boytim/,,2016-01-12 00:32:40.145586,M
2164,Jeri Ingram,jingr,United States,USA,/profile-bio/women/Jeri_Ingram/,,2016-01-12 00:32:39.220941,F
2144,Kerry-Anne Guse,kagus,Australia,AUS,/profile-bio/women/Kerry-Anne_Guse/,,2016-01-12 00:32:38.464962,F
2145,Louise Allen,lalle,United States,USA,/profile-bio/women/Louise_Allen/,,2016-01-12 00:32:38.50104,F
2158,Laurence Tieleman,ltiel,ITA,ITA,/profile-bio/men/Laurence_Tieleman/,,2016-01-12 00:32:39.005528,M
2166,Paulette Moreno,pmore,Hong Kong,HKG,/profile-bio/women/Paulette_Moreno/,,2016-01-12 00:32:39.31736,F
2121,Peter Tramacchi,ptram,AUS,AUS,/profile-bio/men/Peter_Tramacchi/,,2016-01-12 00:32:37.600976,M
2181,Rita Grande,rgran,Italy,ITA,/profile-bio/women/Rita_Grande/,,2016-01-12 00:32:39.881351,F
2184,Sergi Bruguera,sbrug,ESP,ESP,/profile-bio/men/Sergi_Bruguera/,,2016-01-12 00:32:39.989248,M
2174,Shannan McCarthy,shmcca,United States,USA,/profile-bio/women/Shannan_McCarthy/,,2016-01-12 00:32:39.629499,F
2141,Sarah Loosemore,sloos,United Kingdom,GBR,/profile-bio/women/Sarah_Loosemore/,,2016-01-12 00:32:38.356851,F
2136,Tobias Svantesson,tsvan,SWE,SWE,/profile-bio/men/Tobias_Svantesson/,,2016-01-12 00:32:38.17703,M
2132,Veronika Martinek,vmart,Germany,DEU,/profile-bio/women/Veronika_Martinek/,,2016-01-12 00:32:38.020823,F
2252,Alexandra Fusai,afusa,France,FRA,/profile-bio/women/Alexandra_Fusai/,,2016-01-12 00:32:42.341742,F
2225,Christian Bergstrom,cberg,SWE,SWE,/profile-bio/men/Christian_Bergstrom/,,2016-01-12 00:32:41.429591,M
2223,Darren Cahill,dcahi,AUS,AUS,/profile-bio/men/Darren_Cahill/,,2016-01-12 00:32:41.381387,M
2251,Daniel Vacek,dvace,CZE,CZE,/profile-bio/men/Daniel_Vacek/,,2016-01-12 00:32:42.317624,M
2265,Gustav Fichardt,gfich,RSA,ZAF,/profile-bio/men/Gustav_Fichardt/,,2016-01-12 00:32:42.749614,M
2199,Greg Rusedski,gruse,GBR,GBR,/profile-bio/men/Greg_Rusedski/,,2016-01-12 00:32:40.541482,M
2201,Hernan Gumy,hgumy,ARG,ARG,/profile-bio/men/Hernan_Gumy/,,2016-01-12 00:32:40.601427,M
2191,Hiromi Nagano,hnaga,Japan,JPN,/profile-bio/women/Hiromi_Nagano/,,2016-01-12 00:32:40.241324,F
2196,Hester Witvoet,hwitv,Netherlands,NLD,/profile-bio/women/Hester_Witvoet/,,2016-01-12 00:32:40.42122,F
2264,Jordi Arrese,jarre,ESP,ESP,/profile-bio/men/Jordi_Arrese/,,2016-01-12 00:32:42.725683,M
2202,Jason Cask,jcask,AUS,AUS,/profile-bio/men/Jason_Cask/,,2016-01-12 00:32:40.637308,M
2209,Johan Kriek,jkrie,USA,USA,/profile-bio/men/Johan_Kriek/,,2016-01-12 00:32:40.889437,M
2217,Katie Rickett,krick,United Kingdom,GBR,/profile-bio/women/Katie_Rickett/,,2016-01-12 00:32:41.201447,F
2269,Luiz Mattar,lmatt,BRA,BRA,/profile-bio/men/Luiz_Mattar/,,2016-01-12 00:32:42.881643,M
2270,Markus Zoecke,mzoec,GER,DEU,/profile-bio/men/Markus_Zoecke/,,2016-01-12 00:32:42.90582,M
2226,Russell Barlow,rbarl,AUS,AUS,/profile-bio/men/Russell_Barlow/,,2016-01-12 00:32:41.453449,M
2245,Steve Bryan,sbrya,USA,USA,/profile-bio/men/Steve_Bryan/,,2016-01-12 00:32:42.089458,M
2254,Sean Cole,scole,GBR,GBR,/profile-bio/men/Sean_Cole/,,2016-01-12 00:32:42.389607,M
2233,Sylvie Sabas,ssaba,France,FRA,/profile-bio/women/Sylvie_Sabas/,,2016-01-12 00:32:41.693396,F
2257,Stephane Simian,ssimi,FRA,FRA,/profile-bio/men/Stephane_Simian/,,2016-01-12 00:32:42.497849,M
2238,Scott Warner,swarn,USA,USA,/profile-bio/men/Scott_Warner/,,2016-01-12 00:32:41.837551,M
2244,Tim Wilkison,timwilk,USA,USA,/profile-bio/men/Tim_Wilkison/,,2016-01-12 00:32:42.065565,M
2230,Thierry Tulasne,ttula,FRA,FRA,/profile-bio/men/Thierry_Tulasne/,,2016-01-12 00:32:41.597259,M
169,Andrea Farley,afarl,United States,USA,/profile-bio/women/Andrea_Farley/,,2016-01-12 00:31:26.197137,F
146,Angelica Gavaldon,agava,Mexico,MEX,/profile-bio/women/Angelica_Gavaldon/,,2016-01-12 00:31:25.344786,F
197,Angeliki Kanellopoulou,akane,Greece,GRC,/profile-bio/women/Angeliki_Kanellopoulou/,,2016-01-12 00:31:27.217129,F
2314,Andrew McLean,amcle,AUS,AUS,/profile-bio/men/Andrew_McLean/,,2016-01-12 00:32:44.550075,M
291,Andrei Medvedev,amedv,UKR,UKR,/profile-bio/men/Andrei_Medvedev/,,2016-01-12 00:31:30.373682,M
2335,Alex O'Brien,aobri,USA,USA,/profile-bio/men/Alex_O,,2016-01-12 00:32:45.33045,M
2337,Bryan Shelton,bshel,USA,USA,/profile-bio/men/Bryan_Shelton/,,2016-01-12 00:32:45.402273,M
2293,Clinton Marsh,cmars,RSA,ZAF,/profile-bio/men/Clinton_Marsh/,,2016-01-12 00:32:43.794054,M
106,Claudio Pistolesi,cpist,ITA,ITA,/profile-bio/men/Claudio_Pistolesi/,,2016-01-12 00:31:23.964419,M
297,Cristina Torrens Valero,ctorr,Spain,ESP,/profile-bio/women/Cristina_Torrens_Valero/,,2016-01-12 00:31:30.517578,F
2321,Carl Turich,cturi,AUS,AUS,/profile-bio/men/Carl_Turich/,,2016-01-12 00:32:44.802128,M
2303,Dan Cassidy,dcass,USA,USA,/profile-bio/men/Dan_Cassidy/,,2016-01-12 00:32:44.177743,M
337,David Felgate,dfelg,GBR,GBR,/profile-bio/men/David_Felgate/,,2016-01-12 00:31:32.03015,M
